"uuid","skill_name","level"
"fe233c78-e3d4-494c-bc1a-c1d94bd3439c","PostgreSQL","NOVICE"
"2dc78c1d-73b3-41b5-879b-a181c3db2e19","Concept Testing","NOVICE"
"be4a4c07-ffd8-4011-b810-3cc359ce94b6","HTML5","INTERMEDIATE"
"be4a4c07-ffd8-4011-b810-3cc359ce94b6","CSS","INTERMEDIATE"
"be4a4c07-ffd8-4011-b810-3cc359ce94b6","Linux","NOVICE"
"be4a4c07-ffd8-4011-b810-3cc359ce94b6","Unity","NOVICE"
"60e2b22f-e3db-4396-b6be-b4efe40dde4b","C#","INTERMEDIATE"
"be4a4c07-ffd8-4011-b810-3cc359ce94b6","nginx","NOVICE"
"be4a4c07-ffd8-4011-b810-3cc359ce94b6","Docker","INTERMEDIATE"
"be4a4c07-ffd8-4011-b810-3cc359ce94b6","Redux","INTERMEDIATE"
"314911bb-28ae-44e0-a70e-a97bc01f0b18","Angular","INTERMEDIATE"
"c0ccd057-5aed-4f2f-83a7-fedd88798a99","Spark Streaming","NOVICE"
"55f0a025-5f5d-419e-977c-61ac6469908d","Jest","INTERMEDIATE"
"c6df5ae1-bbff-4825-8743-19c0c7cbbcae","PHP","NOVICE"
"87c111e8-2edc-47f0-b81c-218d2e670860","JavaScript","EXPERT"
"2dc78c1d-73b3-41b5-879b-a181c3db2e19","Usability Testing","NOVICE"
"607090f6-6c91-4cc3-9f1f-7a157e44acd1","React","INTERMEDIATE"
"76126dff-9772-4520-b66e-86f258a71c9e","React","INTERMEDIATE"
"f7ab494d-e32b-4aed-9082-4561a47bc608","Adobe Creative Suite","ADVANCED"
"314911bb-28ae-44e0-a70e-a97bc01f0b18","Information Architecture","ADVANCED"
"314911bb-28ae-44e0-a70e-a97bc01f0b18","C++","ADVANCED"
"314911bb-28ae-44e0-a70e-a97bc01f0b18","CakePHP","ADVANCED"
"da933713-ee95-4edc-bcd0-e563bec6a0c6","puppet","INTERMEDIATE"
"94b62782-e971-4800-a57c-e09389232282","Sketch","INTERMEDIATE"
"314911bb-28ae-44e0-a70e-a97bc01f0b18","AWS CodePipeline","NOVICE"
"314911bb-28ae-44e0-a70e-a97bc01f0b18","AWS Cloudfront","ADVANCED"
"314911bb-28ae-44e0-a70e-a97bc01f0b18","AWS RDS","INTERMEDIATE"
"314911bb-28ae-44e0-a70e-a97bc01f0b18","Azure Blob Storage","INTERMEDIATE"
"314911bb-28ae-44e0-a70e-a97bc01f0b18","Cryptography","INTERMEDIATE"
"314911bb-28ae-44e0-a70e-a97bc01f0b18","Firewall configuration","INTERMEDIATE"
"314911bb-28ae-44e0-a70e-a97bc01f0b18","InVision","INTERMEDIATE"
"c6df5ae1-bbff-4825-8743-19c0c7cbbcae","React","NOVICE"
"314911bb-28ae-44e0-a70e-a97bc01f0b18","Market Research","INTERMEDIATE"
"314911bb-28ae-44e0-a70e-a97bc01f0b18","OpenSSL","ADVANCED"
"39c19d60-b2fd-45aa-85df-544ca1005af2","Bash","NOVICE"
"314911bb-28ae-44e0-a70e-a97bc01f0b18","UX Workshops","INTERMEDIATE"
"0eafdba5-f7f9-4893-860b-79f25a639c19","Engineering Manager","ADVANCED"
"314911bb-28ae-44e0-a70e-a97bc01f0b18","User Story Mapping","INTERMEDIATE"
"314911bb-28ae-44e0-a70e-a97bc01f0b18","Unsupervised Learning","ADVANCED"
"39c19d60-b2fd-45aa-85df-544ca1005af2","Continuous Integration","NOVICE"
"a9876d36-2095-43c7-9847-da9246c524e4","github","NOVICE"
"387f8efa-aee8-430f-9d2b-555980530f08","Mocha","INTERMEDIATE"
"27223a38-6ef6-436a-a486-3a99c0c9cc0a","User Flows","INTERMEDIATE"
"9c3035b7-a0a0-47e3-a094-bdb672d6969b","Express","NOVICE"
"9c3035b7-a0a0-47e3-a094-bdb672d6969b","Manual Testing","INTERMEDIATE"
"0eafdba5-f7f9-4893-860b-79f25a639c19","Kotlin","INTERMEDIATE"
"27223a38-6ef6-436a-a486-3a99c0c9cc0a","AWS","NOVICE"
"27223a38-6ef6-436a-a486-3a99c0c9cc0a","Bash","NOVICE"
"a836265c-b982-487c-9a24-a50bc222805c","Visual Basic","INTERMEDIATE"
"0eafdba5-f7f9-4893-860b-79f25a639c19","React Native","INTERMEDIATE"
"da933713-ee95-4edc-bcd0-e563bec6a0c6","Windows Server","INTERMEDIATE"
"da933713-ee95-4edc-bcd0-e563bec6a0c6","Jenkins","INTERMEDIATE"
"6cada228-d67d-4163-b241-f8bcf9adf932","Swift","NOVICE"
"da933713-ee95-4edc-bcd0-e563bec6a0c6","Terraform","INTERMEDIATE"
"55f0a025-5f5d-419e-977c-61ac6469908d","Angular","NOVICE"
"55f0a025-5f5d-419e-977c-61ac6469908d","TypeScript","INTERMEDIATE"
"55f0a025-5f5d-419e-977c-61ac6469908d","Serverless","ADVANCED"
"55f0a025-5f5d-419e-977c-61ac6469908d","Redux","NOVICE"
"83f5a976-ba1b-4b3a-8862-0c03e5d8eb6c","SQL Server","EXPERT"
"83f5a976-ba1b-4b3a-8862-0c03e5d8eb6c","Docker","ADVANCED"
"83f5a976-ba1b-4b3a-8862-0c03e5d8eb6c","Express","ADVANCED"
"83f5a976-ba1b-4b3a-8862-0c03e5d8eb6c","Terraform","INTERMEDIATE"
"314911bb-28ae-44e0-a70e-a97bc01f0b18","Objective-c","INTERMEDIATE"
"314911bb-28ae-44e0-a70e-a97bc01f0b18","Natural Language Processing","INTERMEDIATE"
"314911bb-28ae-44e0-a70e-a97bc01f0b18","Manual Testing","INTERMEDIATE"
"314911bb-28ae-44e0-a70e-a97bc01f0b18","SQL Server","INTERMEDIATE"
"314911bb-28ae-44e0-a70e-a97bc01f0b18","Twig","ADVANCED"
"314911bb-28ae-44e0-a70e-a97bc01f0b18","Stakeholder Interviews","ADVANCED"
"314911bb-28ae-44e0-a70e-a97bc01f0b18","Security Architecture","INTERMEDIATE"
"314911bb-28ae-44e0-a70e-a97bc01f0b18","Security Operations","INTERMEDIATE"
"a836265c-b982-487c-9a24-a50bc222805c","SQLite","INTERMEDIATE"
"f7ab494d-e32b-4aed-9082-4561a47bc608","Brazilian Portuguese","NOVICE"
"7cbf3d30-b1cf-46ad-bc44-bf1749a1b08d","GCP Compute Engine","INTERMEDIATE"
"27223a38-6ef6-436a-a486-3a99c0c9cc0a","User Research","INTERMEDIATE"
"83f5a976-ba1b-4b3a-8862-0c03e5d8eb6c","WinAPI","INTERMEDIATE"
"da933713-ee95-4edc-bcd0-e563bec6a0c6","Bash","ADVANCED"
"0673be79-999a-4930-b7fe-4010f5fae0a4","Spanish","EXPERT"
"edbe51a6-0a76-478d-94cb-7ebbee61242a","Docker","NOVICE"
"12bb7e32-50e9-43fc-a94d-0d49ecd566e3","Nodejs","INTERMEDIATE"
"c01f347b-8a20-4f6e-a312-17fae67e08f3","Swift","ADVANCED"
"61c7fd99-6217-466d-a222-6aea8e61c3b9","JUnit","INTERMEDIATE"
"cb57df19-d2b7-447b-bfa0-e83cd11c0553","Communication","NOVICE"
"b1096b32-fff4-45cd-982e-5a8cf7bff865","Scala","NOVICE"
"be4a4c07-ffd8-4011-b810-3cc359ce94b6","Cypress","INTERMEDIATE"
"2dc78c1d-73b3-41b5-879b-a181c3db2e19","Mobile Design","NOVICE"
"832a5cfd-4788-4148-b0d3-f3138a43b0b0","GCP","NOVICE"
"a004864c-8ce0-4e85-bd7a-462957d0f180","Python","INTERMEDIATE"
"379d39db-b6e1-459b-afec-0da5e5b49af1","C (Embedded systems)","ADVANCED"
"61c7fd99-6217-466d-a222-6aea8e61c3b9","JavaScript","INTERMEDIATE"
"61c7fd99-6217-466d-a222-6aea8e61c3b9","Hibernate","INTERMEDIATE"
"b45151ff-25f7-4ea6-ae4a-c6b9547a4f2e","Jira","INTERMEDIATE"
"3308b545-15e5-416c-a9b5-c91b6efd1af5","Tableau","NOVICE"
"84b7109e-c99b-43c5-bed6-82a2ee5980df","Tableau","NOVICE"
"06b36793-381f-4a5f-8544-dd6a02bb4513","Tableau","NOVICE"
"61c7fd99-6217-466d-a222-6aea8e61c3b9","AngularJs","INTERMEDIATE"
"607090f6-6c91-4cc3-9f1f-7a157e44acd1","github","INTERMEDIATE"
"64b40a6c-9a53-4213-850d-c2a974799293","Leadership","ADVANCED"
"94b62782-e971-4800-a57c-e09389232282","Travis","INTERMEDIATE"
"55f0a025-5f5d-419e-977c-61ac6469908d","JavaScript","ADVANCED"
"4b9f80e9-dcb8-4a44-9849-f2e6a1e8fbc7","Bash","INTERMEDIATE"
"83f5a976-ba1b-4b3a-8862-0c03e5d8eb6c","Airflow","ADVANCED"
"83f5a976-ba1b-4b3a-8862-0c03e5d8eb6c","GCP","ADVANCED"
"4b9f80e9-dcb8-4a44-9849-f2e6a1e8fbc7","AWS","INTERMEDIATE"
"4b9f80e9-dcb8-4a44-9849-f2e6a1e8fbc7","Bootstrap","INTERMEDIATE"
"9c3035b7-a0a0-47e3-a094-bdb672d6969b","Trello","NOVICE"
"4b9f80e9-dcb8-4a44-9849-f2e6a1e8fbc7","CloudFront","INTERMEDIATE"
"9c3035b7-a0a0-47e3-a094-bdb672d6969b","UIkit","NOVICE"
"c48988cb-83a3-4211-a0a6-36789f7507ac","TypeScript","INTERMEDIATE"
"c48988cb-83a3-4211-a0a6-36789f7507ac","PostgreSQL","ADVANCED"
"974b9f03-7ffb-4811-b7c6-87aeae34e77b","TestNG","ADVANCED"
"a836265c-b982-487c-9a24-a50bc222805c","XML","ADVANCED"
"da933713-ee95-4edc-bcd0-e563bec6a0c6","ansible","INTERMEDIATE"
"da933713-ee95-4edc-bcd0-e563bec6a0c6","AWS CodeBuild","ADVANCED"
"18499d73-f1b4-41df-9552-cc332eeb365a","Leading Teams","ADVANCED"
"4b9f80e9-dcb8-4a44-9849-f2e6a1e8fbc7","AngularJs","NOVICE"
"4b9f80e9-dcb8-4a44-9849-f2e6a1e8fbc7","Arduino","INTERMEDIATE"
"4b9f80e9-dcb8-4a44-9849-f2e6a1e8fbc7","AWS EC2","INTERMEDIATE"
"8b0d07fb-4a0e-4889-a43d-d2ae64df0d4f","React","ADVANCED"
"60e2b22f-e3db-4396-b6be-b4efe40dde4b","Git","INTERMEDIATE"
"6f62484a-a2e3-42ca-a0db-9e8f8f62e744","Python","ADVANCED"
"4b9f80e9-dcb8-4a44-9849-f2e6a1e8fbc7","Django","NOVICE"
"4b9f80e9-dcb8-4a44-9849-f2e6a1e8fbc7","Docker","ADVANCED"
"4b9f80e9-dcb8-4a44-9849-f2e6a1e8fbc7","Flask","NOVICE"
"4b9f80e9-dcb8-4a44-9849-f2e6a1e8fbc7","Git","ADVANCED"
"4b9f80e9-dcb8-4a44-9849-f2e6a1e8fbc7","Laravel","EXPERT"
"4b9f80e9-dcb8-4a44-9849-f2e6a1e8fbc7","MySQL","INTERMEDIATE"
"4b9f80e9-dcb8-4a44-9849-f2e6a1e8fbc7","JavaScript","ADVANCED"
"da933713-ee95-4edc-bcd0-e563bec6a0c6","Linux","ADVANCED"
"da933713-ee95-4edc-bcd0-e563bec6a0c6","Python","INTERMEDIATE"
"da933713-ee95-4edc-bcd0-e563bec6a0c6","Alexa skills","NOVICE"
"55f0a025-5f5d-419e-977c-61ac6469908d","Semantic Release","NOVICE"
"55f0a025-5f5d-419e-977c-61ac6469908d","Redis","INTERMEDIATE"
"4b9f80e9-dcb8-4a44-9849-f2e6a1e8fbc7","Arm7","INTERMEDIATE"
"94b62782-e971-4800-a57c-e09389232282","HTML5","INTERMEDIATE"
"da933713-ee95-4edc-bcd0-e563bec6a0c6","Kubernetes","INTERMEDIATE"
"27223a38-6ef6-436a-a486-3a99c0c9cc0a","MySQL","NOVICE"
"60e2b22f-e3db-4396-b6be-b4efe40dde4b","Java","INTERMEDIATE"
"60e2b22f-e3db-4396-b6be-b4efe40dde4b","Python","INTERMEDIATE"
"60e2b22f-e3db-4396-b6be-b4efe40dde4b","C++","NOVICE"
"60e2b22f-e3db-4396-b6be-b4efe40dde4b","Linux","NOVICE"
"ce10462d-714b-4a98-80a9-a6c90e12e261","Kubernetes","INTERMEDIATE"
"83f5a976-ba1b-4b3a-8862-0c03e5d8eb6c","Angular","EXPERT"
"83f5a976-ba1b-4b3a-8862-0c03e5d8eb6c","Java","INTERMEDIATE"
"83f5a976-ba1b-4b3a-8862-0c03e5d8eb6c","PHP","INTERMEDIATE"
"4b9f80e9-dcb8-4a44-9849-f2e6a1e8fbc7","AWS ECS","INTERMEDIATE"
"4b9f80e9-dcb8-4a44-9849-f2e6a1e8fbc7","apache","ADVANCED"
"4b9f80e9-dcb8-4a44-9849-f2e6a1e8fbc7","AWS IAM","INTERMEDIATE"
"4b9f80e9-dcb8-4a44-9849-f2e6a1e8fbc7","AWS Lambda","INTERMEDIATE"
"4b9f80e9-dcb8-4a44-9849-f2e6a1e8fbc7","AWS RDS","INTERMEDIATE"
"4b9f80e9-dcb8-4a44-9849-f2e6a1e8fbc7","AWS Route53","INTERMEDIATE"
"4b9f80e9-dcb8-4a44-9849-f2e6a1e8fbc7","AWS S3","INTERMEDIATE"
"4b9f80e9-dcb8-4a44-9849-f2e6a1e8fbc7","AWS SES","INTERMEDIATE"
"4b9f80e9-dcb8-4a44-9849-f2e6a1e8fbc7","AWS SQS","INTERMEDIATE"
"4b9f80e9-dcb8-4a44-9849-f2e6a1e8fbc7","AWS VPC","INTERMEDIATE"
"7cbf3d30-b1cf-46ad-bc44-bf1749a1b08d","github","NOVICE"
"4b9f80e9-dcb8-4a44-9849-f2e6a1e8fbc7","Babel","NOVICE"
"4b9f80e9-dcb8-4a44-9849-f2e6a1e8fbc7","Design patterns","ADVANCED"
"4b9f80e9-dcb8-4a44-9849-f2e6a1e8fbc7","MVC framework","EXPERT"
"1391888a-6ad0-4e9b-a1e3-f4a09af7b730","Design patterns","ADVANCED"
"3f9b5c5a-23ae-464e-b940-890692d6b6a4","AngularJs","NOVICE"
"9f49fb24-8171-41f2-8a5a-9d9c0ebd6556","Full Stack","NOVICE"
"8b67b8be-48e3-42c7-a6d2-e95b00265e30","Symfony","ADVANCED"
"a9876d36-2095-43c7-9847-da9246c524e4","React","INTERMEDIATE"
"bf9b5d40-5286-45b6-9974-a88e2fa221ac","Collaboration","ADVANCED"
"dc62011c-b41d-4f4d-a8af-74edeeb82062","Stakeholder Interviews","INTERMEDIATE"
"c370b19f-6186-4ec9-85f2-ed74a4411131","Sequelize","INTERMEDIATE"
"ba213d89-ca34-444c-896c-532b445d1bb6","Java","EXPERT"
"cfbd7d50-3233-41c5-824b-67c0597f67f3","Python","ADVANCED"
"ba213d89-ca34-444c-896c-532b445d1bb6","AWS","INTERMEDIATE"
"1634ff65-7d8c-41c6-b05a-2443eb28b904","Terraform","INTERMEDIATE"
"55f0a025-5f5d-419e-977c-61ac6469908d","GraphQL","INTERMEDIATE"
"55f0a025-5f5d-419e-977c-61ac6469908d","Styled components","NOVICE"
"4b9f80e9-dcb8-4a44-9849-f2e6a1e8fbc7","PostgreSQL","INTERMEDIATE"
"4b9f80e9-dcb8-4a44-9849-f2e6a1e8fbc7","Node.js","INTERMEDIATE"
"4b9f80e9-dcb8-4a44-9849-f2e6a1e8fbc7","PHP","EXPERT"
"4b9f80e9-dcb8-4a44-9849-f2e6a1e8fbc7","Sequelize","INTERMEDIATE"
"4b9f80e9-dcb8-4a44-9849-f2e6a1e8fbc7","Wordpress","INTERMEDIATE"
"4b9f80e9-dcb8-4a44-9849-f2e6a1e8fbc7","Vue.js","INTERMEDIATE"
"4b9f80e9-dcb8-4a44-9849-f2e6a1e8fbc7","Python","NOVICE"
"62dbe523-ec22-4f43-bdda-cadef2b5eb2c","jQuery","ADVANCED"
"a9876d36-2095-43c7-9847-da9246c524e4","GraphQL","NOVICE"
"aa3010cf-c95b-498f-a8f6-715a3c23664b","Express","NOVICE"
"ba213d89-ca34-444c-896c-532b445d1bb6","DynamoDB","INTERMEDIATE"
"4b9f80e9-dcb8-4a44-9849-f2e6a1e8fbc7","Serverless","ADVANCED"
"4b9f80e9-dcb8-4a44-9849-f2e6a1e8fbc7","Terraform","ADVANCED"
"62dbe523-ec22-4f43-bdda-cadef2b5eb2c","Mocha","ADVANCED"
"7cbf3d30-b1cf-46ad-bc44-bf1749a1b08d","Git","NOVICE"
"7cbf3d30-b1cf-46ad-bc44-bf1749a1b08d","BigQuery","NOVICE"
"aa3010cf-c95b-498f-a8f6-715a3c23664b","MySQL","INTERMEDIATE"
"aa3010cf-c95b-498f-a8f6-715a3c23664b","Next.js","INTERMEDIATE"
"90ae7c6f-8eb9-4e1f-8add-0b54ac1a901d","Node.js","ADVANCED"
"cfbd7d50-3233-41c5-824b-67c0597f67f3","Deep Learning","INTERMEDIATE"
"4b9f80e9-dcb8-4a44-9849-f2e6a1e8fbc7","DynamoDB","INTERMEDIATE"
"4b9f80e9-dcb8-4a44-9849-f2e6a1e8fbc7","JSON","ADVANCED"
"4b9f80e9-dcb8-4a44-9849-f2e6a1e8fbc7","PHPUnit","EXPERT"
"83f5a976-ba1b-4b3a-8862-0c03e5d8eb6c","Unit testing","ADVANCED"
"4b9f80e9-dcb8-4a44-9849-f2e6a1e8fbc7","Yii","ADVANCED"
"4b9f80e9-dcb8-4a44-9849-f2e6a1e8fbc7","XML","ADVANCED"
"4b9f80e9-dcb8-4a44-9849-f2e6a1e8fbc7","Vagrant","INTERMEDIATE"
"4b9f80e9-dcb8-4a44-9849-f2e6a1e8fbc7","Stylus","NOVICE"
"4b9f80e9-dcb8-4a44-9849-f2e6a1e8fbc7","Trello","ADVANCED"
"4b9f80e9-dcb8-4a44-9849-f2e6a1e8fbc7","Photography","INTERMEDIATE"
"5f6d5257-decf-4bae-90d1-0d2ede549284","oauth2","INTERMEDIATE"
"ba213d89-ca34-444c-896c-532b445d1bb6","Design patterns","INTERMEDIATE"
"e6f44b9f-d259-4686-8acc-c8bf7036f098","Dataflow Streaming","NOVICE"
"8814ed24-a63f-4b7d-9aa8-8f189ab7d390","Java","NOVICE"
"2dc78c1d-73b3-41b5-879b-a181c3db2e19","User Flows","NOVICE"
"ad429f74-a63b-4be7-9aff-cd1101667b95","JavaScript","NOVICE"
"5f6d5257-decf-4bae-90d1-0d2ede549284","Objective-c","INTERMEDIATE"
"ad429f74-a63b-4be7-9aff-cd1101667b95","Vue.js","NOVICE"
"93ea4b74-1472-4f77-b7ec-5bd72789cbc2","GraphQL","NOVICE"
"a4108fb8-0f32-45cd-9bcd-dc1a4ed933bf","Bitbucket Pipelines","NOVICE"
"4b4090cc-ca01-4a88-9a6f-04e4f9ab12c0","Interaction Design","NOVICE"
"5f6d5257-decf-4bae-90d1-0d2ede549284","Prototyping","INTERMEDIATE"
"c87ce28d-c277-4f9f-9517-ef2fd4e0af9c","React","NOVICE"
"9c3035b7-a0a0-47e3-a094-bdb672d6969b","RSpec","ADVANCED"
"46ba93f8-5b4f-4f71-a84d-2a6abe2e39d4","Node.js","NOVICE"
"46ba93f8-5b4f-4f71-a84d-2a6abe2e39d4","Web UI Automation Testing","NOVICE"
"379d39db-b6e1-459b-afec-0da5e5b49af1","Unity","INTERMEDIATE"
"cd920575-1633-4ed5-a9ea-b7ed4d7d5d88","Kubernetes","NOVICE"
"b45151ff-25f7-4ea6-ae4a-c6b9547a4f2e","CSS","NOVICE"
"185556b6-fbac-48b7-b1c2-2ea0cb6201b2","TypeScript","INTERMEDIATE"
"9c3035b7-a0a0-47e3-a094-bdb672d6969b","Backbone","NOVICE"
"9c3035b7-a0a0-47e3-a094-bdb672d6969b","Git","ADVANCED"
"9c3035b7-a0a0-47e3-a094-bdb672d6969b","Perl","INTERMEDIATE"
"9c3035b7-a0a0-47e3-a094-bdb672d6969b","SQL","INTERMEDIATE"
"285dc44d-cbfa-4faa-9087-f6963659fdf4","C++","ADVANCED"
"285dc44d-cbfa-4faa-9087-f6963659fdf4","Jenkins","NOVICE"
"ba213d89-ca34-444c-896c-532b445d1bb6","Cassandra","INTERMEDIATE"
"22dee777-e224-4326-a87a-f9d120dff54d","Bootstrap","ADVANCED"
"aa3010cf-c95b-498f-a8f6-715a3c23664b","GCP","NOVICE"
"5f6d5257-decf-4bae-90d1-0d2ede549284","XCTest","INTERMEDIATE"
"5f6d5257-decf-4bae-90d1-0d2ede549284","Swift","ADVANCED"
"46ba93f8-5b4f-4f71-a84d-2a6abe2e39d4","Linux kernel headers","INTERMEDIATE"
"ac4c28f1-77ae-45da-aa6f-1f8c318a0ada","SQL Server","ADVANCED"
"ba213d89-ca34-444c-896c-532b445d1bb6","Storm","NOVICE"
"22dee777-e224-4326-a87a-f9d120dff54d","Reactive programing","ADVANCED"
"9c3035b7-a0a0-47e3-a094-bdb672d6969b","LESS","NOVICE"
"9c3035b7-a0a0-47e3-a094-bdb672d6969b","MVC framework","INTERMEDIATE"
"9c3035b7-a0a0-47e3-a094-bdb672d6969b","Postman","NOVICE"
"b060f0e0-9301-4e65-8c00-51d55f185102","Digital Marketing","INTERMEDIATE"
"ac4c28f1-77ae-45da-aa6f-1f8c318a0ada","JSON","ADVANCED"
"aa3010cf-c95b-498f-a8f6-715a3c23664b","English","INTERMEDIATE"
"5f6d5257-decf-4bae-90d1-0d2ede549284","UIkit","ADVANCED"
"5f6d5257-decf-4bae-90d1-0d2ede549284","MVC framework","ADVANCED"
"ba213d89-ca34-444c-896c-532b445d1bb6","Jersey","INTERMEDIATE"
"3c44b633-7efa-4012-9b53-58373c591ce5","Postman","ADVANCED"
"176a15c2-df21-4cde-b386-3712ca7619e7","Interaction Design","NOVICE"
"3f9b5c5a-23ae-464e-b940-890692d6b6a4","JavaScript","NOVICE"
"176a15c2-df21-4cde-b386-3712ca7619e7","Presentation Skills","NOVICE"
"90ae7c6f-8eb9-4e1f-8add-0b54ac1a901d","CSS","ADVANCED"
"8b67b8be-48e3-42c7-a6d2-e95b00265e30","Twig","ADVANCED"
"9c3035b7-a0a0-47e3-a094-bdb672d6969b","Unit testing","ADVANCED"
"2cd54070-6a2e-4125-a57c-0186117ce8a2","Pandas","ADVANCED"
"9c3035b7-a0a0-47e3-a094-bdb672d6969b","Visual Basic","INTERMEDIATE"
"46ba93f8-5b4f-4f71-a84d-2a6abe2e39d4","Java","NOVICE"
"c370b19f-6186-4ec9-85f2-ed74a4411131","AWS S3","INTERMEDIATE"
"3286aa97-0e7d-4614-990e-6df960a24576","Firebase","INTERMEDIATE"
"3286aa97-0e7d-4614-990e-6df960a24576","Serverless","INTERMEDIATE"
"9c3035b7-a0a0-47e3-a094-bdb672d6969b","Bootstrap","INTERMEDIATE"
"9c3035b7-a0a0-47e3-a094-bdb672d6969b","C++","ADVANCED"
"d5927413-2a9c-4c18-bea7-731687f48b05","OpenStack","NOVICE"
"9c3035b7-a0a0-47e3-a094-bdb672d6969b","HTML5","INTERMEDIATE"
"9c3035b7-a0a0-47e3-a094-bdb672d6969b","jQuery","INTERMEDIATE"
"285dc44d-cbfa-4faa-9087-f6963659fdf4","Azure","NOVICE"
"ddce6632-dc2d-4fb6-82dd-26fb17fe6b56","Gulp","NOVICE"
"ddce6632-dc2d-4fb6-82dd-26fb17fe6b56","AWS EC2","ADVANCED"
"90525ece-c403-4a24-8e54-4468fd739cbc","Frontend","NOVICE"
"5f6d5257-decf-4bae-90d1-0d2ede549284","PHP","NOVICE"
"a9c510d7-6aea-4f0c-8749-218d2f513d8b","React","NOVICE"
"275dc41d-38f3-4cd9-b583-51b5bfad033c","CSS","ADVANCED"
"275dc41d-38f3-4cd9-b583-51b5bfad033c","Node.js","INTERMEDIATE"
"275dc41d-38f3-4cd9-b583-51b5bfad033c","Webpack","INTERMEDIATE"
"c48988cb-83a3-4211-a0a6-36789f7507ac","Ionic","INTERMEDIATE"
"e9055e77-b369-4bda-9ffb-9b5cdeccf704","Git","ADVANCED"
"ac4c28f1-77ae-45da-aa6f-1f8c318a0ada","Node.js","NOVICE"
"7cbf3d30-b1cf-46ad-bc44-bf1749a1b08d","Jenkins","NOVICE"
"cfbd7d50-3233-41c5-824b-67c0597f67f3","Natural Language Processing","INTERMEDIATE"
"67f8ad7c-0552-4cf4-85a2-26b9308e942b","Git","ADVANCED"
"9c3035b7-a0a0-47e3-a094-bdb672d6969b","Executive Communication","INTERMEDIATE"
"d5927413-2a9c-4c18-bea7-731687f48b05","Delphi","NOVICE"
"9c3035b7-a0a0-47e3-a094-bdb672d6969b","Influence Others","INTERMEDIATE"
"9c3035b7-a0a0-47e3-a094-bdb672d6969b","User Story Mapping","INTERMEDIATE"
"9c3035b7-a0a0-47e3-a094-bdb672d6969b","XML","INTERMEDIATE"
"9c3035b7-a0a0-47e3-a094-bdb672d6969b","YAML","INTERMEDIATE"
"275dc41d-38f3-4cd9-b583-51b5bfad033c","NPM scripts","INTERMEDIATE"
"0c53fcc5-deb2-4435-9a9b-708ec47656dd","SSH Key Management","INTERMEDIATE"
"9c3035b7-a0a0-47e3-a094-bdb672d6969b","Design Sprints","NOVICE"
"7cbf3d30-b1cf-46ad-bc44-bf1749a1b08d","Jira","NOVICE"
"46ba93f8-5b4f-4f71-a84d-2a6abe2e39d4","InfluxDB","NOVICE"
"176a15c2-df21-4cde-b386-3712ca7619e7","User Research","NOVICE"
"be4a4c07-ffd8-4011-b810-3cc359ce94b6","Mocha","INTERMEDIATE"
"3f9b5c5a-23ae-464e-b940-890692d6b6a4","App/Play Store process","INTERMEDIATE"
"c48988cb-83a3-4211-a0a6-36789f7507ac","React","ADVANCED"
"c48988cb-83a3-4211-a0a6-36789f7507ac","Python","ADVANCED"
"be4a4c07-ffd8-4011-b810-3cc359ce94b6","Travis","INTERMEDIATE"
"607090f6-6c91-4cc3-9f1f-7a157e44acd1","TypeScript","INTERMEDIATE"
"8b67b8be-48e3-42c7-a6d2-e95b00265e30","AWS Appsync","ADVANCED"
"275dc41d-38f3-4cd9-b583-51b5bfad033c","Redux","ADVANCED"
"275dc41d-38f3-4cd9-b583-51b5bfad033c","React","ADVANCED"
"275dc41d-38f3-4cd9-b583-51b5bfad033c","Jest","INTERMEDIATE"
"3c44b633-7efa-4012-9b53-58373c591ce5","Scrum","ADVANCED"
"ba203781-cf0b-4feb-bd63-a7e1c0d9b08c","CSS","INTERMEDIATE"
"61c7fd99-6217-466d-a222-6aea8e61c3b9","Bootstrap","NOVICE"
"9c6141e3-1b0b-4aad-84f9-64d0d83585eb","Nuxt.js","NOVICE"
"607090f6-6c91-4cc3-9f1f-7a157e44acd1","Python","NOVICE"
"87cd60e3-4762-4af5-a7e9-fb81d3097820","Nuxt.js","INTERMEDIATE"
"7ef91192-2b65-4ac5-9d6b-ea13ff850156","Nuxt.js","NOVICE"
"5f6d5257-decf-4bae-90d1-0d2ede549284","Git","INTERMEDIATE"
"ba20717c-ff6d-49a5-a377-d97a2c2521e6","Nuxt.js","INTERMEDIATE"
"8b66a07c-9ec4-41cb-b313-4a360f91c5cc","Nuxt.js","EXPERT"
"5f6d5257-decf-4bae-90d1-0d2ede549284","MySQL","INTERMEDIATE"
"b4950e2f-5741-4883-8d5a-d96e40f3aaa2","GraphQL","NOVICE"
"61c7fd99-6217-466d-a222-6aea8e61c3b9","React","INTERMEDIATE"
"63226361-65d7-4a7d-ba38-fa73012855b5","Selenium","ADVANCED"
"9003d7b8-7904-496b-9e53-da834230af48","Nuxt.js","INTERMEDIATE"
"bf9b5d40-5286-45b6-9974-a88e2fa221ac","German","NOVICE"
"a004864c-8ce0-4e85-bd7a-462957d0f180","PostgreSQL","INTERMEDIATE"
"0b9e3953-5768-44ff-bdfd-e3ea0547391e","Data Analysis","INTERMEDIATE"
"aa3010cf-c95b-498f-a8f6-715a3c23664b","Firebase","INTERMEDIATE"
"61338527-a9eb-4aef-94a9-9b444480b67f","Nuxt.js","INTERMEDIATE"
